Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
734,0.106724,1,0.271788,0.140778,0.002757,0.985706,0.073039,0.054937,0.053111,0.032225,0.046797,4.085688,4.273225,2.239142,1.223195,0.079416,0.132979,0.047969,0.400695
735,0.119964,1,0.23413,0.07704,0.017532,0.980074,0.007031,0.060244,0.047931,0.023908,0.0223,3.536449,2.970292,1.038835,1.456589,0.130939,0.132136,0.051731,0.382157
736,0.103409,1,0.287621,0.052695,0.063131,1.024262,0.05165,0.079059,0.01868,0.078487,0.046185,2.61349,3.396905,1.759972,1.525737,0.111519,0.078801,0.049546,0.378659
737,0.150961,1,0.295905,0.124757,0.018502,1.024318,0.070842,0.02393,0.049138,0.007546,0.060217,2.25878,2.729883,0.478058,2.721863,0.132326,0.076158,0.01631,0.428591
738,0.071374,1,0.25081,0.061226,0.051392,0.997713,0.036824,0.071411,0.029763,0.073132,0.04415,3.751466,4.032961,1.670273,0.645891,0.095604,0.130724,0.063824,0.382677
739,0.110629,1,0.271878,0.086738,0.03285,1.018973,0.032397,0.025193,0.022322,0.074806,0.047146,3.057305,0.851487,0.506795,1.313366,0.105232,0.066689,0.016549,0.367687
740,0.121664,1,0.245247,0.113074,0.040321,0.960763,0.047703,0.066593,0.047119,0.005394,0.055491,2.151228,2.709604,1.047172,1.881914,0.083505,0.09538,0.036231,0.36696
741,0.130943,1,0.266066,0.10999,0.050072,0.997146,0.022404,0.038631,0.066925,0.064282,0.024376,3.909142,4.579255,2.362341,0.570231,0.1097,0.129775,0.064931,0.428638
742,0.086274,1,0.24597,0.116767,0.038915,0.953523,0.024471,0.019048,0.008803,0.03709,0.025665,4.078741,2.972888,2.013312,0.500608,0.141706,0.062194,0.054577,0.376517
743,0.078969,1,0.228884,0.133112,0.029723,0.957532,0.02096,0.036736,0.016838,0.009124,0.056907,4.016979,4.310551,0.249411,1.404443,0.126478,0.057667,0.041883,0.390076
744,0.10911,1,0.265206,0.067868,0.055935,0.954129,0.06225,0.016804,0.012707,0.079231,0.038971,2.215157,0.970135,0.447554,2.300967,0.09024,0.122185,0.071082,0.399566
745,0.149701,1,0.300058,0.138238,0.007245,1.03619,0.055925,0.049997,0.007445,0.005569,0.02276,0.18412,3.617238,2.047503,1.733646,0.071435,0.060527,0.043587,0.405448
746,0.113321,1,0.21981,0.131767,0.061815,0.994112,0.052845,0.026364,0.013522,0.054993,0.052125,1.352268,1.92818,1.192741,1.339704,0.130478,0.085389,0.023548,0.391899
747,0.127584,1,0.22306,0.104503,0.059853,0.985084,0.005088,0.012413,0.037439,0.053015,0.011926,0.573476,2.036019,0.215932,0.779528,0.139407,0.080066,0.036061,0.372225
748,0.105463,1,0.265683,0.115718,0.046162,1.000953,0.029574,0.079985,0.030912,0.03985,0.059062,1.786249,2.059603,1.989628,0.28953,0.078818,0.10471,0.027946,0.398369
749,0.10118,1,0.225933,0.121451,0.061584,1.018525,0.050478,0.034531,0.054936,0.048343,0.008766,2.287027,3.378668,2.60738,2.208252,0.142438,0.109003,0.042964,0.418477
750,0.093599,1,0.28256,0.093513,0.018823,1.002894,0.075011,0.020577,0.000841,0.033983,0.049127,2.624138,3.492011,1.863934,1.94073,0.129516,0.123653,0.017004,0.417898
751,0.14442,1,0.302597,0.13569,0.026367,0.982258,0.019441,0.030303,0.004899,0.060175,0.022881,1.024565,2.944019,0.108659,0.973434,0.116101,0.110034,0.082804,0.366419
752,0.145984,1,0.279921,0.064079,0.01405,1.003125,0.054136,0.069111,0.063769,0.034841,0.020623,3.403655,0.783593,3.389729,0.103488,0.071008,0.13047,0.055675,0.420214
753,0.118915,1,0.232666,0.127599,0.005875,1.038333,0.047489,0.017818,0.066802,0.066711,0.03357,0.407186,2.957295,0.178737,1.966004,0.085572,0.111778,0.059029,0.422024
754,0.088863,1,0.28296,0.134579,0.009352,0.969536,0.025415,0.063676,0.051536,0.071404,0.023445,1.493961,0.921331,2.696178,2.616673,0.07357,0.05879,0.013079,0.358341
755,0.153782,1,0.298962,0.140126,0.007214,1.027897,0.042665,0.061238,0.051597,0.079555,0.042745,0.278706,0.924323,2.723592,0.361381,0.077823,0.103098,0.046018,0.424281
756,0.084661,1,0.292194,0.096857,0.021462,0.972426,0.024174,0.047394,0.055053,0.013252,0.022595,1.911463,3.88646,1.964371,1.660764,0.094973,0.128061,0.087719,0.401078
757,0.072063,1,0.249311,0.106335,0.008488,0.948857,0.054593,0.022718,0.02406,0.023513,0.046568,1.332426,1.294617,1.875127,2.202987,0.067557,0.132797,0.01187,0.420916
758,0.109022,1,0.265959,0.099773,0.012193,0.999926,0.075451,0.047785,0.000509,0.032548,0.053844,1.869844,3.184384,0.203149,0.742592,0.141106,0.074129,0.074784,0.423686
759,0.135852,1,0.241226,0.139225,0.009614,1.017964,0.007162,0.042649,0.032097,0.073647,0.039504,1.235279,4.098941,0.649214,2.023947,0.064024,0.09582,0.07918,0.381068
760,0.137482,1,0.291726,0.118199,0.02916,1.009074,0.043961,0.011103,0.03276,0.055581,0.0198,1.427869,2.087058,3.181957,0.596824,0.121074,0.059421,0.028408,0.356525
761,0.14663,1,0.258545,0.111267,0.062913,0.976352,0.066531,0.071144,0.022567,0.062837,0.033071,2.448301,3.202996,1.603348,2.628324,0.114273,0.09883,0.029597,0.374758
762,0.119691,1,0.264545,0.065078,0.043508,0.955056,0.00789,0.055255,0.063271,0.078037,0.014042,3.387095,3.353039,1.443361,0.291588,0.141729,0.111972,0.050275,0.410987
763,0.131801,1,0.289611,0.133223,0.001184,0.974742,0.012017,0.060146,0.063986,0.053346,0.017834,0.28866,2.444014,3.535833,2.148322,0.134631,0.118256,0.049516,0.374815
764,0.117526,1,0.270395,0.073085,0.009267,1.00318,0.055699,0.073923,0.029288,0.032307,0.048094,1.032464,2.62199,0.624412,1.461658,0.10818,0.092469,0.06189,0.37993
765,0.093935,1,0.273191,0.130836,0.031189,1.027057,0.072618,0.045672,0.027168,0.050529,0.029046,2.902356,2.779293,0.387408,0.716434,0.141484,0.132499,0.072537,0.428888
766,0.077885,1,0.228781,0.068157,0.046967,1.01692,0.066793,0.040806,0.052119,0.08254,0.013891,1.379194,1.690501,0.434627,1.451747,0.124852,0.065403,0.03382,0.358545
767,0.090744,1,0.305295,0.060602,0.031325,0.983253,0.052639,0.017964,0.036375,0.045935,0.018854,1.531575,1.676369,2.746008,0.608437,0.125825,0.118757,0.048095,0.427366
768,0.105638,1,0.28348,0.059905,0.025395,0.993958,0.070212,0.068001,0.027966,0.055195,0.001715,2.193638,3.786446,3.20595,0.699916,0.064074,0.12341,0.040759,0.358624
769,0.076306,1,0.307302,0.077761,0.028623,1.033589,0.035159,0.049489,0.057337,0.068816,0.028687,2.155871,3.372017,2.130314,2.178163,0.130208,0.131911,0.079227,0.40857
770,0.086127,1,0.253769,0.122579,0.063305,1.030291,0.054307,0.008772,0.029394,0.04469,0.025969,3.007356,4.108164,1.275627,0.352948,0.104166,0.059178,0.052357,0.420902
771,0.075398,1,0.241666,0.112187,0.00178,1.006033,0.039611,0.023508,0.045329,0.005548,0.003188,2.163096,1.608195,0.261222,0.628581,0.098491,0.093955,0.06422,0.378953
772,0.089074,1,0.233377,0.133863,0.062573,1.009176,0.025469,0.019015,0.038965,0.080366,0.027829,2.930026,2.178191,0.361351,1.162978,0.084424,0.106723,0.014019,0.376658
773,0.136239,1,0.286099,0.093878,0.018477,0.97486,0.042746,0.029196,0.023496,0.078667,0.021571,2.704243,2.543709,2.895614,2.043054,0.098947,0.056293,0.040813,0.429089
774,0.136579,1,0.225167,0.135234,0.039155,0.949903,0.024873,0.046377,0.058227,0.036305,0.006539,2.140065,0.76686,3.566705,2.803432,0.122735,0.090164,0.019285,0.365598
775,0.079226,1,0.251944,0.063536,0.026668,1.010444,0.030132,0.030472,0.010455,0.040282,0.011352,2.69165,4.120869,1.181907,0.265916,0.142317,0.097137,0.042317,0.355434
776,0.070951,1,0.306932,0.127922,0.053779,1.020326,0.042421,0.020048,0.020288,0.05694,0.055212,3.491751,3.328724,1.280051,0.31008,0.108641,0.068559,0.047186,0.359468
777,0.104332,1,0.269486,0.067049,0.054208,0.986509,0.057824,0.040421,0.031927,0.01815,0.003998,3.189092,1.052469,2.168738,0.133978,0.120482,0.071142,0.076483,0.405266
778,0.129348,1,0.232157,0.09248,0.01952,1.026675,0.045321,0.014752,0.010359,0.03049,0.048602,1.414514,3.915263,2.641873,0.978611,0.12258,0.088272,0.03217,0.379192
779,0.128074,1,0.298372,0.118291,0.00441,0.964894,0.01301,0.071537,0.034337,0.0229,0.049654,0.320666,1.828488,1.997602,0.531646,0.080461,0.068429,0.081024,0.417596
780,0.103974,1,0.223934,0.072835,0.026013,1.014135,0.015279,0.069369,0.004092,0.023288,0.019129,1.716417,2.284976,1.552806,1.500939,0.120053,0.089643,0.046893,0.386488
781,0.137035,1,0.233692,0.098132,0.016345,0.976562,0.038925,0.0293,0.065724,0.036777,0.001499,1.732219,1.396316,2.999149,1.602845,0.069096,0.068882,0.076172,0.385163
782,0.096857,1,0.248425,0.125416,0.017762,1.027339,0.050414,0.052356,0.006406,0.01399,0.027962,2.302527,1.556756,0.615902,2.81061,0.072684,0.083499,0.057741,0.353086
783,0.068987,1,0.292952,0.068296,0.005348,0.974758,0.031286,0.006082,0.059729,0.049235,0.024632,2.095534,1.765288,1.131602,1.621555,0.11586,0.096175,0.018884,0.360939
784,0.080191,1,0.302007,0.077336,0.015738,1.015139,0.015454,0.007775,0.002211,0.009712,0.00135,0.375073,2.589524,3.016608,0.662108,0.09233,0.106905,0.07384,0.365952
785,0.084553,1,0.223769,0.072134,0.060476,0.971284,0.069793,0.009715,0.027806,0.01552,0.020726,3.658971,4.146296,1.352548,0.543637,0.137337,0.12801,0.053405,0.384168
786,0.115041,1,0.30142,0.139724,0.034916,0.952923,0.009145,0.010621,0.018148,0.037173,0.060213,2.712194,4.374389,2.205994,2.049449,0.102708,0.057825,0.011533,0.417994
787,0.093392,1,0.281654,0.098353,0.016314,0.954183,0.075204,0.061225,0.042876,0.010126,0.001238,4.061418,3.386041,2.828629,0.379164,0.095667,0.1288,0.067446,0.350837
788,0.080083,1,0.282679,0.102063,0.044761,0.992498,0.042548,0.079959,0.058353,0.022388,0.056844,0.934042,3.939997,0.993542,2.777921,0.141012,0.10187,0.033203,0.405931
789,0.126305,1,0.252751,0.130496,0.042634,0.977275,0.044971,0.026949,0.039098,0.040585,0.010351,2.112003,2.848822,2.539286,0.106797,0.095246,0.086363,0.047098,0.381885
790,0.075449,1,0.23586,0.102642,0.024789,1.007841,0.002352,0.049954,0.010468,0.005648,0.028789,1.232119,4.348051,3.054218,0.709014,0.076769,0.083028,0.072869,0.360585
791,0.138757,1,0.267649,0.061137,0.018611,1.000369,0.027641,0.036486,0.048002,0.044579,0.052948,2.024782,2.643163,0.52395,0.157215,0.093482,0.115015,0.079966,0.383262
792,0.076041,1,0.250625,0.074114,0.059942,0.997278,0.027349,0.049321,0.028933,0.079153,0.043497,2.063409,3.02841,2.922301,2.216635,0.09237,0.076743,0.047461,0.35514
793,0.147522,1,0.299724,0.083969,0.014224,1.014095,0.059101,0.048967,0.001832,0.019563,0.023355,0.166097,2.465387,2.357821,0.986744,0.111696,0.120138,0.035508,0.358707
794,0.14593,1,0.294244,0.077064,0.008018,0.980237,0.06147,0.030567,0.033515,0.024746,0.027736,2.47579,0.810054,2.225447,0.338672,0.074242,0.059074,0.081645,0.386575
795,0.13646,1,0.257714,0.136076,0.031008,0.98686,0.051636,0.051449,0.027928,0.042111,0.00982,1.92387,3.456044,3.434736,0.143552,0.1035,0.098722,0.051084,0.420465
796,0.07375,1,0.251359,0.101202,0.040287,1.024518,0.070926,0.063025,0.0474,0.053996,0.043971,2.717701,3.670172,3.057782,1.959923,0.097147,0.112693,0.042801,0.410617
797,0.083675,1,0.303553,0.058866,0.034485,0.972673,0.057298,0.071068,0.029534,0.074713,0.031758,3.838428,4.384501,2.146185,1.094955,0.110931,0.067942,0.05719,0.387052
798,0.064123,1,0.291792,0.053731,0.035162,0.959033,0.033502,0.05926,0.045579,0.073378,0.032121,4.111858,4.380328,3.098793,2.274292,0.111155,0.070254,0.035835,0.350731
799,0.08192,1,0.249839,0.119569,0.013251,0.976051,0.007907,0.010886,0.046144,0.057561,0.037165,0.247264,2.333377,0.243155,2.140438,0.133757,0.093513,0.054392,0.412324
800,0.12117,1,0.287376,0.131606,0.021294,1.034423,0.053374,0.010124,0.022597,0.074646,0.028035,2.066761,2.132897,3.306766,2.714871,0.107267,0.123641,0.070219,0.367077
801,0.138217,1,0.292809,0.069039,0.046754,0.981909,0.028234,0.081333,0.012287,0.059817,0.048203,1.582218,2.260307,1.580837,1.551936,0.132481,0.099276,0.06921,0.362008
802,0.096167,1,0.27383,0.12087,0.034537,1.003648,0.068471,0.041735,0.066038,0.04655,0.034971,1.268808,1.453802,0.817862,2.253895,0.118692,0.069709,0.06247,0.418948
803,0.06604,1,0.239028,0.116475,0.051529,1.025866,0.067938,0.048183,0.056706,0.022528,0.001647,1.54497,1.599345,0.617958,2.001991,0.094257,0.129014,0.03409,0.399312
804,0.093021,1,0.270661,0.068053,0.021742,1.002991,0.006819,0.065121,0.010195,0.072957,0.059703,3.887638,3.784839,0.756511,1.018135,0.077551,0.077693,0.041003,0.403323
805,0.123334,1,0.294877,0.110986,0.063427,0.964294,0.061239,0.08062,0.057587,0.062263,0.021906,0.635021,4.273835,0.892308,2.587287,0.124198,0.09834,0.05193,0.380133
806,0.120246,1,0.293169,0.091776,0.015098,1.019864,0.056678,0.075309,0.056809,0.054017,0.031794,3.369032,1.377444,3.076675,1.902497,0.123729,0.080577,0.040047,0.384003
807,0.116505,1,0.220411,0.06553,0.013426,1.023588,0.071596,0.006228,0.020603,0.05718,0.052976,2.269279,3.507789,0.93229,2.725018,0.117342,0.097462,0.081495,0.366333
808,0.150207,1,0.29034,0.096967,0.036531,1.010733,0.053572,0.064032,0.010744,0.020249,0.01922,3.180217,1.228535,0.144523,2.109551,0.081242,0.122532,0.074311,0.413147
809,0.102248,1,0.292114,0.10114,0.010165,0.953729,0.018494,0.009859,0.055384,0.007037,0.037893,3.604396,2.040092,1.70579,2.617672,0.116807,0.118614,0.072296,0.401549
810,0.08995,1,0.23564,0.079498,0.039871,0.988228,0.008674,0.030205,0.034744,0.058685,0.040563,1.262622,2.38993,2.505273,2.397204,0.06964,0.105106,0.070691,0.379617
811,0.098378,1,0.242643,0.137825,0.012998,1.016531,0.059323,0.036137,0.030634,0.064845,0.05878,0.961815,3.020072,0.341377,1.908566,0.077995,0.106642,0.051291,0.392163
812,0.073308,1,0.299496,0.11067,0.002061,0.966172,0.073412,0.040972,0.043482,0.024974,0.041834,1.508354,2.509731,1.693047,0.733543,0.102432,0.062331,0.054996,0.353763
813,0.090928,1,0.302693,0.12041,0.041204,0.965267,0.062518,0.022482,0.022907,0.035414,0.040237,1.98016,1.810648,3.513622,2.344197,0.119895,0.066214,0.083733,0.404095
814,0.131884,1,0.243319,0.136381,0.022969,0.973021,0.07107,0.003426,0.051683,0.026637,0.046885,0.404319,4.444394,3.415049,0.62153,0.1091,0.119635,0.016708,0.359344
815,0.090412,1,0.255882,0.112202,0.002322,0.985496,0.013688,0.0434,0.063549,0.062461,0.041715,3.423761,2.803332,1.386804,1.445998,0.110311,0.129512,0.083995,0.393855
816,0.145355,1,0.224012,0.131708,0.014603,0.970263,0.046916,0.070321,0.036591,0.066518,0.009149,2.911175,2.291603,1.129783,1.035032,0.083848,0.078242,0.077646,0.411667
817,0.095301,1,0.276474,0.08779,0.058116,1.001926,0.068226,0.067116,0.034831,0.023716,0.046635,2.490634,3.644597,1.302266,0.85117,0.102304,0.112717,0.017592,0.39563
818,0.140038,1,0.296778,0.128574,0.020313,0.958008,0.006341,0.025648,0.035434,0.015408,0.004714,3.065703,2.98027,0.286046,1.238016,0.0886,0.135282,0.029042,0.399123
819,0.091754,1,0.273445,0.089358,0.037543,0.989479,0.076837,0.012205,0.030773,0.076756,0.052498,0.415986,1.780662,1.921244,1.930058,0.064319,0.111229,0.047711,0.364732
820,0.094063,1,0.279317,0.139933,0.023178,0.981283,0.005714,0.069222,0.012784,0.012557,0.058623,3.906733,1.674636,0.645802,1.799973,0.094763,0.085478,0.049911,0.429958
821,0.117897,1,0.244506,0.07222,0.00266,1.013612,0.057197,0.017223,0.013943,0.069104,0.05065,0.759264,2.634286,2.680032,1.064189,0.076812,0.128648,0.045211,0.410399
822,0.103081,1,0.296987,0.106315,0.009415,0.981103,0.047357,0.03702,0.05878,0.02313,0.027096,0.584708,2.991717,2.141477,2.581123,0.068493,0.125967,0.028558,0.421915
823,0.108263,1,0.227975,0.121124,0.047558,0.998827,0.033151,0.063958,0.020829,0.044282,0.029633,4.040669,1.514799,2.9407,0.908358,0.113769,0.130361,0.037781,0.382883
824,0.088772,1,0.250297,0.10921,0.004791,1.009944,0.043616,0.064551,0.046647,0.027329,0.049989,1.446726,4.472424,0.937489,0.294449,0.12426,0.114143,0.063198,0.396792
825,0.126645,1,0.229991,0.0587,0.002867,0.980638,0.038642,0.017101,0.003519,0.048675,0.017338,2.312689,2.700483,2.224763,1.757458,0.067121,0.113562,0.089505,0.381781
826,0.1248,1,0.301573,0.078285,0.032902,1.009419,0.004724,0.018037,0.032572,0.064635,0.038804,3.847283,3.462743,3.222073,1.218072,0.08212,0.093576,0.078966,0.370606
827,0.06877,1,0.275993,0.070996,0.018419,0.98035,0.039241,0.050876,0.059987,0.058271,0.054583,1.557788,2.771061,1.181093,1.38454,0.114383,0.132634,0.076257,0.419934
828,0.130786,1,0.22197,0.128944,0.050525,0.984775,0.022722,0.060715,0.006551,0.006604,0.042466,0.452034,3.425305,3.577145,1.482815,0.127184,0.070356,0.058292,0.419344
829,0.073262,1,0.265011,0.084487,0.026925,1.012747,0.021032,0.005708,0.012416,0.067663,0.03841,2.606324,3.447257,2.815638,1.10851,0.10131,0.117034,0.079706,0.363667
830,0.070785,1,0.260974,0.122984,0.062427,0.965076,0.013261,0.015782,0.031211,0.012171,0.013691,3.32428,3.87445,1.441405,1.202128,0.137173,0.112619,0.02828,0.36199
831,0.153143,1,0.277798,0.11263,0.041942,0.990196,0.065895,0.01073,0.041869,0.074061,0.009177,2.07251,2.84248,1.97479,2.171707,0.123943,0.091601,0.086203,0.373228
832,0.065271,1,0.264916,0.105139,0.011788,1.010018,0.016332,0.043234,0.031059,0.006664,0.055987,0.434902,3.276718,0.747093,2.226339,0.125162,0.088247,0.083298,0.378597
833,0.114751,1,0.260138,0.121654,0.00871,0.960306,0.014519,0.068918,0.050782,0.039537,0.000691,0.624095,2.626925,0.705574,2.670716,0.081412,0.065879,0.066366,0.406773
834,0.136815,1,0.247684,0.13145,0.004058,0.985234,0.050255,0.035392,0.002649,0.030986,0.056192,0.645356,2.787238,1.763944,0.303857,0.086321,0.062061,0.056128,0.422097
835,0.132485,1,0.256082,0.129139,0.021906,0.993616,0.02125,0.063518,0.025075,0.078983,0.000806,1.99704,3.580617,3.312241,1.559358,0.127068,0.115718,0.059356,0.381328
836,0.11918,1,0.295671,0.056262,0.048993,1.020807,0.075384,0.063346,0.016989,0.076659,0.037592,3.090095,2.303538,1.218538,2.132184,0.076649,0.119413,0.038102,0.376828
837,0.139537,1,0.288711,0.081623,0.056758,1.006949,0.003709,0.077574,0.007673,0.040792,0.041302,3.582089,1.509967,3.067403,0.791311,0.098326,0.070162,0.066101,0.42182
838,0.076497,1,0.302331,0.125057,0.041874,0.984145,0.055322,0.01492,0.066351,0.020275,0.037915,0.153903,3.589721,1.199133,0.768472,0.087586,0.088788,0.066727,0.410834
839,0.098827,1,0.220994,0.118121,0.02463,0.999445,0.058977,0.015989,0.016628,0.063339,0.002694,2.565672,2.163881,2.456241,1.458566,0.085237,0.099884,0.036755,0.418784
840,0.071608,1,0.218386,0.086142,0.019401,1.016183,0.008939,0.032039,0.033481,0.03209,0.026011,4.129105,1.101537,3.422798,1.067944,0.10121,0.100869,0.033924,0.392565
841,0.10589,1,0.222212,0.097163,0.013349,1.020577,0.021454,0.070963,0.024981,0.079284,0.051091,1.140355,0.913759,2.159959,2.288636,0.086812,0.070085,0.041232,0.386718
842,0.10713,1,0.239086,0.061822,0.010507,1.015922,0.027927,0.014394,0.065473,0.054667,0.054558,1.998881,2.731453,1.672681,2.662948,0.067622,0.058691,0.062254,0.388425
843,0.125091,1,0.287241,0.087475,0.001627,1.006063,0.067206,0.015682,0.042969,0.077907,0.015624,3.074054,0.7258,2.00698,1.01082,0.12182,0.135183,0.055475,0.427581
844,0.086493,1,0.2822,0.125559,0.029677,0.991124,0.019714,0.034301,0.026235,0.07575,0.044614,0.351483,4.569753,0.691833,2.184841,0.093803,0.095064,0.016824,0.376072
845,0.142352,1,0.223844,0.127687,0.061675,0.977558,0.039859,0.052268,0.049329,0.055812,0.047275,0.422544,3.122867,2.622984,2.164336,0.094645,0.12039,0.016069,0.412868
846,0.13358,1,0.26135,0.11904,0.04562,0.978883,0.029379,0.067012,0.065088,0.052116,0.008466,3.072131,4.13285,2.80644,2.675854,0.087693,0.119755,0.026251,0.355678
847,0.114616,1,0.274238,0.111818,0.009909,0.993295,0.025259,0.009104,0.014405,0.07664,0.013592,2.463786,0.946278,3.362254,0.878559,0.104501,0.135321,0.083636,0.372545
848,0.125469,1,0.252632,0.102783,0.041148,0.996388,0.044439,0.006457,0.06099,0.071166,0.047684,1.927983,3.747925,2.874035,1.3358,0.082973,0.13096,0.065626,0.410022
849,0.14622,1,0.226403,0.07463,0.019613,1.024947,0.044724,0.080598,0.022893,0.032141,0.030568,0.97539,0.87822,3.379053,2.752929,0.065772,0.078337,0.077085,0.423975
850,0.151956,1,0.237774,0.089246,0.013147,1.001478,0.011029,0.032437,0.016094,0.056577,0.050862,0.840164,4.198477,2.766205,1.932699,0.076435,0.103243,0.048203,0.364519
851,0.093367,1,0.22731,0.117551,0.02659,0.97136,0.040505,0.067465,0.003694,0.038272,0.016384,3.101581,1.401044,1.434347,0.358228,0.068925,0.080688,0.027102,0.392025
852,0.084928,1,0.246017,0.094427,0.038249,0.976692,0.012742,0.013103,0.01545,0.027675,0.049009,1.224414,4.537096,0.652113,2.121173,0.07524,0.13115,0.076713,0.400006
853,0.084082,1,0.26624,0.107398,0.054268,1.009221,0.071846,0.035253,0.033718,0.052606,0.055808,3.330761,2.42482,0.396831,0.122839,0.091628,0.116075,0.025156,0.417464
854,0.134251,1,0.287146,0.063684,0.040135,1.002205,0.020779,0.079816,0.066561,0.021876,0.039208,1.667514,3.497575,3.507023,1.494062,0.094899,0.068796,0.046221,0.407699
855,0.077458,1,0.231423,0.060165,0.00791,1.00893,0.074581,0.009517,0.029639,0.004685,0.025539,0.521051,3.953865,0.835652,2.462311,0.091562,0.113743,0.072495,0.369357
856,0.124081,1,0.279658,0.093739,0.051196,0.970145,0.055813,0.062087,0.043985,0.019165,0.034533,0.200656,3.981749,2.237555,1.466105,0.109607,0.119286,0.078695,0.423805
857,0.11221,1,0.231032,0.08729,0.009186,0.976245,0.014355,0.045963,0.03038,0.046447,0.047417,2.666484,2.799776,1.89169,0.951613,0.106125,0.096719,0.072992,0.364926
858,0.144996,1,0.242395,0.05344,0.049923,0.957734,0.033851,0.047056,0.0044,0.067339,0.033856,3.792015,1.171568,1.426802,1.027607,0.07487,0.100399,0.025434,0.352184
859,0.1125,1,0.232541,0.10237,0.022683,0.976948,0.066586,0.075682,0.026108,0.064861,0.026676,3.551459,1.184032,1.151424,0.386514,0.064662,0.089669,0.052296,0.397143
860,0.145866,1,0.305063,0.059526,0.003295,0.978838,0.056553,0.080451,0.015358,0.024275,0.032547,1.8548,0.976636,2.391111,0.725927,0.113846,0.120868,0.053786,0.408904
861,0.151361,1,0.243831,0.094903,0.048841,0.956212,0.004944,0.044575,0.06302,0.059527,0.000525,1.151352,3.606567,1.535262,1.701091,0.134462,0.128467,0.016145,0.398014
862,0.130108,1,0.289866,0.100943,0.01944,1.037301,0.004306,0.007314,0.008785,0.031261,0.05162,1.709089,0.898225,2.322227,0.205995,0.13669,0.06786,0.061349,0.38872
863,0.128949,1,0.283815,0.05683,0.011668,1.007285,0.020036,0.051129,0.057088,0.034352,0.045139,2.893252,1.404661,0.927306,2.584552,0.085034,0.094851,0.034937,0.374936
864,0.135453,1,0.27771,0.09266,0.004241,1.019585,0.036496,0.001695,0.021602,0.042928,0.034187,2.675891,4.419472,1.545105,1.857935,0.10986,0.117698,0.077853,0.352282
865,0.069417,1,0.287356,0.093292,0.010117,1.005291,0.065038,0.059504,0.022674,0.025277,0.020154,2.403526,3.610779,1.610222,2.554073,0.078906,0.064658,0.023212,0.366495
866,0.131419,1,0.226818,0.116679,0.013608,1.02694,0.056732,0.044002,0.033759,0.038497,0.010235,2.40915,2.561335,2.638662,2.142556,0.06619,0.123295,0.073733,0.401353
867,0.077192,1,0.251332,0.08824,0.022478,1.002505,0.005475,0.059747,0.031614,0.043746,0.008421,1.896645,2.195965,3.500536,1.963154,0.083006,0.074371,0.062028,0.409198
868,0.069787,1,0.298413,0.106714,0.024753,0.997915,0.048838,0.010834,0.042405,0.052435,0.052342,0.902016,2.450774,2.771146,2.346748,0.124767,0.071376,0.032087,0.374386
869,0.114209,1,0.240691,0.10566,0.027322,1.012145,0.03741,0.019524,0.014852,0.052909,0.060287,2.935529,2.440432,0.392727,2.065961,0.064591,0.072501,0.058632,0.392942
870,0.075839,1,0.288836,0.109679,0.025154,0.968086,0.025606,0.057996,0.000992,0.024145,0.056074,0.356275,1.85257,2.823659,0.872599,0.133939,0.110585,0.044475,0.38465
871,0.110978,1,0.259163,0.095097,0.018034,0.959091,0.03382,0.025331,0.060545,0.017532,0.00019,2.052746,2.612914,3.231583,1.056632,0.075913,0.109676,0.056564,0.396116
872,0.084342,1,0.232074,0.067798,0.015419,1.02476,0.025175,0.036275,0.061167,0.082887,0.059337,2.559439,2.688954,1.599256,1.584048,0.108495,0.106939,0.023475,0.40266
873,0.072335,1,0.267503,0.08176,0.054578,0.965982,0.060943,0.064459,0.043345,0.031282,0.015757,2.424466,1.108818,1.907418,1.567729,0.067904,0.107849,0.033413,0.38901
874,0.068449,1,0.304984,0.078832,0.055239,0.973424,0.064687,0.004101,0.064667,0.018092,0.047221,3.080923,1.906548,3.012058,2.009491,0.080103,0.125232,0.060274,0.386831
875,0.135409,1,0.285969,0.091178,0.033433,1.00832,0.036747,0.002231,0.033171,0.080228,0.049234,0.661216,3.855514,0.948098,0.128589,0.113374,0.118872,0.067715,0.412194
876,0.081384,1,0.294286,0.093363,0.055876,0.996456,0.015475,0.013501,0.042481,0.059119,0.009967,3.608588,2.542788,0.584274,0.947993,0.141838,0.108103,0.045875,0.414754
877,0.070407,1,0.245443,0.05134,0.004189,0.971237,0.004633,0.006362,0.001721,0.059877,0.004167,2.844174,3.244048,3.54425,2.293667,0.135658,0.111473,0.028125,0.365324
878,0.079681,1,0.241123,0.067297,0.024079,1.02327,0.068576,0.058778,0.050052,0.00616,0.058487,3.916715,2.885044,0.118308,0.624877,0.115904,0.082097,0.043379,0.369102
879,0.150832,1,0.239912,0.100305,0.052542,0.984554,0.061998,0.057215,0.051054,0.053617,0.026172,1.817086,2.083367,3.214268,1.030182,0.112232,0.135825,0.073561,0.373804
880,0.129534,1,0.235526,0.079228,0.003607,0.996061,0.074938,0.081049,0.030071,0.011148,0.016595,3.172995,2.174348,3.156739,1.177783,0.126547,0.104977,0.027488,0.417517
