Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
734,0.045055,1,0.209281,0.055737,0.00875,0.048739,0.068366,0.063628,0.121934,0.08148,0.013844,3.864126,0.897536,1.563452,1.869045,0.085159,0.106439,0.089834,0.334094
735,0.099234,1,0.190808,0.084111,0.022168,0.047529,0.04124,0.087495,0.09946,0.094858,0.017525,3.337342,0.468924,0.972439,0.109601,0.115006,0.086921,0.078459,0.394233
736,0.079042,1,0.205122,0.077253,0.019728,0.040291,0.025796,0.088542,0.126582,0.093184,0.000935,1.861443,1.981296,3.466434,1.221337,0.10565,0.097353,0.042174,0.389156
737,0.090737,1,0.229854,0.119219,0.031761,0.079814,0.010663,0.049156,0.057818,0.1001,0.045673,0.337696,1.411415,4.261566,0.949209,0.149323,0.121684,0.055347,0.337436
738,0.092224,1,0.190956,0.123861,0.015918,0.056333,0.056524,0.10931,0.06487,0.082103,0.006821,1.465555,1.559366,3.187109,1.844828,0.134985,0.101086,0.097751,0.345427
739,0.090379,1,0.23963,0.109819,0.040294,0.056706,0.057772,0.104666,0.060265,0.084064,0.048477,1.722931,2.151597,1.683158,1.301835,0.123237,0.154866,0.091883,0.338895
740,0.069815,1,0.229307,0.12063,0.0434,0.077025,0.001353,0.092929,0.092692,0.085964,0.025219,2.351592,3.171083,3.798858,2.180652,0.151497,0.095207,0.026949,0.336551
741,0.027926,1,0.218493,0.077692,0.022841,0.112589,0.045262,0.054349,0.085664,0.092711,0.050504,2.918686,0.601496,4.565268,2.398109,0.103639,0.087132,0.074046,0.380664
742,0.101004,1,0.215006,0.05487,0.003942,0.064792,0.012003,0.048037,0.094003,0.099074,0.047111,0.479175,0.715828,3.537793,1.067319,0.12249,0.134003,0.079378,0.331555
743,0.076989,1,0.185975,0.088842,0.029233,0.04232,0.069768,0.10526,0.071155,0.053579,0.050607,2.008957,2.492361,4.17406,2.613347,0.095002,0.119841,0.06742,0.401752
744,0.044881,1,0.177317,0.139997,0.036646,0.087307,0.045495,0.058746,0.114971,0.058857,0.009539,0.550338,2.819155,2.802479,2.404619,0.126416,0.157113,0.044291,0.348798
745,0.10985,1,0.226745,0.134161,0.004659,0.081076,0.062252,0.10814,0.083826,0.064267,0.028581,2.202426,2.937706,0.703078,1.112841,0.14426,0.085075,0.047272,0.343209
746,0.043184,1,0.17933,0.127176,0.001251,0.085369,0.053735,0.083679,0.061844,0.039438,0.016707,2.696125,0.919525,2.221038,0.758321,0.129817,0.145018,0.096268,0.334958
747,0.044778,1,0.243251,0.075884,0.014353,0.030989,0.035453,0.065841,0.053915,0.061049,0.047746,3.516647,2.656857,1.930029,1.224814,0.142737,0.13325,0.07883,0.348316
748,0.077255,1,0.179003,0.10673,0.012844,0.091973,0.072824,0.122328,0.098953,0.068237,0.041627,3.673733,0.735866,1.734109,2.228155,0.154286,0.155897,0.065615,0.404768
749,0.057977,1,0.180811,0.095888,0.050851,0.081904,0.057276,0.057542,0.074479,0.045571,0.04968,0.777351,2.788168,3.930052,1.833836,0.125126,0.091706,0.093062,0.403854
750,0.076636,1,0.223454,0.115962,0.034802,0.107709,0.008772,0.120509,0.108716,0.07817,0.029442,2.900296,1.406879,1.931715,0.890153,0.12887,0.084722,0.065657,0.387167
751,0.041509,1,0.212423,0.130075,0.016666,0.077371,0.036481,0.117794,0.125677,0.077192,0.056221,2.799547,2.16896,3.067949,1.086897,0.111388,0.106248,0.082422,0.380291
752,0.097865,1,0.221618,0.091007,0.042443,0.051833,0.071271,0.071833,0.094389,0.098006,0.056919,1.600434,2.912559,2.096845,1.35608,0.092754,0.111,0.054222,0.32715
753,0.063371,1,0.237302,0.132156,0.040889,0.041409,0.067331,0.087936,0.052982,0.052253,0.03741,2.546953,0.74933,2.978174,2.090113,0.140872,0.141358,0.060739,0.365578
754,0.098581,1,0.193843,0.111832,0.050026,0.097385,0.067649,0.084996,0.104901,0.04258,0.05904,1.760005,0.984618,2.013189,2.351478,0.113845,0.091257,0.062913,0.333572
755,0.091593,1,0.22237,0.109157,0.00519,0.064485,0.070899,0.106302,0.057398,0.064958,0.022579,3.61878,2.955983,3.820296,0.991201,0.124348,0.090858,0.046122,0.331612
756,0.067512,1,0.190215,0.126366,0.009488,0.095568,0.017326,0.082512,0.090612,0.056869,0.054053,4.232214,2.086564,4.501468,2.680913,0.113984,0.123387,0.091378,0.364049
757,0.069194,1,0.194315,0.081463,0.049341,0.057034,0.009691,0.093418,0.080698,0.074046,0.020206,2.763804,0.226384,4.656877,0.901952,0.09203,0.086824,0.072547,0.399365
758,0.037831,1,0.223311,0.119062,0.006948,0.053327,0.0583,0.06959,0.1232,0.057964,0.022289,4.14684,1.609384,0.682828,0.694105,0.11678,0.125647,0.048627,0.375005
759,0.04275,1,0.181939,0.064101,0.034458,0.063603,0.052048,0.104873,0.088646,0.105836,0.009484,1.438276,1.854421,1.969143,0.115718,0.085276,0.102882,0.037996,0.387253
760,0.086035,1,0.158436,0.108762,0.041387,0.11414,0.061388,0.105077,0.062187,0.046358,0.052631,1.700713,1.287178,1.50512,2.262396,0.098733,0.143319,0.020801,0.34567
761,0.039031,1,0.221744,0.13506,0.002176,0.038389,0.05299,0.088973,0.073752,0.046254,0.045291,4.068576,1.788915,3.216547,2.380768,0.128504,0.111301,0.056954,0.402638
762,0.03628,1,0.169565,0.066673,0.008226,0.106392,0.062075,0.107945,0.05975,0.075875,0.053012,0.474168,1.18434,3.900547,0.641028,0.111534,0.123301,0.021518,0.330751
763,0.04079,1,0.160066,0.088998,0.005265,0.060932,0.067178,0.127135,0.077668,0.044987,0.027976,1.13193,3.094509,1.13903,2.055624,0.122245,0.14738,0.076224,0.369083
764,0.041859,1,0.170817,0.140418,0.023777,0.069823,0.010536,0.051679,0.058984,0.038647,0.020802,3.244774,2.669516,1.082109,0.799265,0.124017,0.104208,0.098583,0.383195
765,0.102562,1,0.231402,0.087777,0.027945,0.109252,0.075203,0.076197,0.094228,0.068847,0.007549,1.674705,1.576829,1.050352,1.064918,0.153687,0.140586,0.033534,0.396791
766,0.070638,1,0.215867,0.078914,0.010366,0.09345,0.033486,0.119109,0.065572,0.05535,0.041968,2.342952,3.287188,0.778322,2.357784,0.123415,0.116502,0.080994,0.402085
767,0.068829,1,0.165179,0.078111,0.037485,0.074149,0.054489,0.075066,0.075968,0.059568,0.043552,4.197756,0.622293,4.580944,2.283835,0.120947,0.158426,0.092295,0.375864
768,0.11502,1,0.240489,0.072412,0.016154,0.080254,0.023817,0.068613,0.109259,0.063667,0.040106,1.478215,2.387555,0.910731,0.612705,0.097786,0.097934,0.057062,0.330922
769,0.039669,1,0.194078,0.137775,0.011188,0.068126,0.060554,0.120377,0.108845,0.041791,0.019495,0.509491,0.29632,3.003058,1.346453,0.111026,0.105811,0.096603,0.341403
770,0.084369,1,0.228283,0.059259,0.023038,0.081335,0.06023,0.061693,0.091076,0.104119,0.039977,2.576528,2.586817,1.765709,0.335822,0.136408,0.107144,0.086629,0.356772
771,0.080465,1,0.180599,0.140176,0.004066,0.034096,0.014623,0.065298,0.072665,0.071469,0.011529,3.473322,2.107093,2.666539,2.194073,0.089051,0.08847,0.066757,0.383028
772,0.02892,1,0.213491,0.086856,0.017471,0.070009,0.005926,0.100199,0.061409,0.102942,0.004794,1.196874,3.276591,3.26563,1.294249,0.099945,0.107077,0.034713,0.391188
773,0.038933,1,0.180961,0.115366,0.00925,0.102935,0.02102,0.107001,0.060961,0.10573,0.040618,2.824645,2.161196,4.484564,2.554666,0.105097,0.090209,0.043075,0.337843
774,0.093428,1,0.172087,0.127923,0.020898,0.092429,0.039746,0.048795,0.088322,0.036326,0.059858,0.973397,1.098418,4.183505,0.577523,0.14032,0.156147,0.055925,0.399632
775,0.051556,1,0.235212,0.054319,0.003685,0.077535,0.058174,0.067725,0.101812,0.071913,0.032045,4.031469,2.069468,1.716605,0.951338,0.159333,0.085698,0.089062,0.380729
776,0.038672,1,0.162339,0.114769,0.034535,0.103412,0.035261,0.105946,0.08358,0.033905,0.013001,3.129539,1.116184,1.749534,0.790107,0.134463,0.13317,0.041291,0.329752
777,0.060984,1,0.199682,0.11817,0.005873,0.054554,0.028789,0.092982,0.114843,0.096466,0.059997,3.333301,2.032866,2.623245,2.543738,0.136567,0.138085,0.04326,0.341722
778,0.112823,1,0.218575,0.120494,0.020661,0.079164,0.068742,0.080169,0.087081,0.099487,0.052563,2.951033,0.583283,3.569616,0.398237,0.103936,0.104856,0.075179,0.363105
779,0.026033,1,0.235326,0.053738,0.028886,0.107222,0.011695,0.089684,0.052844,0.038049,0.034175,2.163874,2.311386,1.851004,1.727683,0.105456,0.119094,0.091339,0.346035
780,0.065956,1,0.238783,0.091271,0.046289,0.066124,0.064152,0.094616,0.127048,0.090692,0.013362,0.49239,1.237445,4.58765,1.437904,0.153428,0.112934,0.092554,0.358126
781,0.069215,1,0.16079,0.132424,0.047869,0.050533,0.028497,0.073042,0.066747,0.061284,0.009232,1.855378,0.957176,4.607595,2.291374,0.094807,0.128516,0.074171,0.363779
782,0.08455,1,0.212579,0.108612,0.007814,0.055697,0.020961,0.097275,0.116613,0.085798,0.001963,2.126337,2.284293,3.475855,0.974566,0.097126,0.08608,0.055261,0.336237
783,0.061366,1,0.185058,0.070205,0.003597,0.02726,0.066182,0.08309,0.122646,0.036147,0.00921,0.964253,0.378663,2.234814,2.501908,0.113735,0.091073,0.089706,0.371493
784,0.071108,1,0.210427,0.090317,0.020983,0.111613,0.025052,0.055791,0.115335,0.040462,0.007446,1.938373,1.143701,1.427893,2.685563,0.160718,0.133868,0.027516,0.361262
785,0.037633,1,0.213649,0.098998,0.010082,0.078965,0.017302,0.084805,0.087449,0.071406,0.043417,1.184021,0.558807,0.691863,0.859205,0.117072,0.122512,0.080421,0.364387
786,0.095791,1,0.233631,0.137663,0.042521,0.085131,0.043419,0.111889,0.066983,0.087761,0.002299,1.850434,2.908285,0.891906,1.41487,0.14393,0.135475,0.077461,0.359061
787,0.032973,1,0.159588,0.075576,0.042544,0.043405,0.044924,0.112036,0.085511,0.091554,0.051341,2.386472,1.940916,2.354707,0.530051,0.122371,0.152296,0.030322,0.375208
788,0.035183,1,0.16287,0.087084,0.026358,0.042939,0.061055,0.054419,0.124904,0.060259,0.036128,3.420948,1.570835,4.481361,1.095443,0.128579,0.089567,0.032239,0.329161
789,0.036706,1,0.188355,0.13936,0.013705,0.07319,0.004018,0.102438,0.078653,0.070974,0.045147,2.568772,1.732117,1.961842,0.217625,0.142612,0.137728,0.063046,0.331494
790,0.060227,1,0.178209,0.082406,0.033311,0.072721,0.069845,0.086561,0.073851,0.071194,0.024289,1.972023,0.625012,4.08989,0.311836,0.111374,0.120176,0.0654,0.340999
791,0.089929,1,0.194917,0.122491,0.04587,0.08453,0.007454,0.089967,0.052336,0.049357,0.003205,1.283366,1.64042,0.953799,0.909007,0.133664,0.087282,0.067831,0.328725
792,0.07955,1,0.234464,0.074751,0.046695,0.031564,0.051802,0.098484,0.05564,0.090382,0.049009,0.737863,0.393136,1.813961,0.633563,0.111867,0.104688,0.04036,0.34187
793,0.095134,1,0.226273,0.056999,0.015299,0.107516,0.01704,0.105759,0.070117,0.079602,0.053063,1.679611,2.640304,2.326529,1.00803,0.123819,0.106132,0.09117,0.399957
794,0.038149,1,0.199425,0.101156,0.025009,0.035262,0.014321,0.107111,0.08837,0.074755,0.050199,0.675654,1.678473,4.40299,2.118968,0.138013,0.131729,0.089182,0.398481
795,0.035045,1,0.212997,0.126105,0.04955,0.063511,0.047132,0.061278,0.073572,0.088824,0.021348,4.181635,0.641579,4.228113,1.38637,0.123311,0.092785,0.019,0.336823
796,0.095411,1,0.189646,0.054589,0.038505,0.037756,0.06863,0.059386,0.067291,0.103151,0.043309,3.532094,1.156151,1.572984,2.453902,0.150943,0.099854,0.024836,0.338622
797,0.056038,1,0.231769,0.082967,0.00254,0.065856,0.015023,0.063418,0.054657,0.099901,0.0265,2.701756,1.055666,4.328409,1.407313,0.161509,0.150679,0.018882,0.404421
798,0.06175,1,0.184663,0.10751,0.034144,0.059147,0.036901,0.055878,0.084817,0.039365,0.012117,0.285922,1.607366,4.225678,2.694839,0.149047,0.145302,0.068791,0.382732
799,0.051789,1,0.209007,0.131904,0.021777,0.059656,0.030362,0.118469,0.099913,0.070414,0.010752,3.091544,0.603993,2.587157,1.881647,0.137836,0.115207,0.067015,0.366527
800,0.114929,1,0.204156,0.133718,0.023694,0.070596,0.010079,0.125624,0.102029,0.083652,0.031956,2.936643,2.461406,0.892731,2.070283,0.124957,0.147042,0.089586,0.326484
801,0.093966,1,0.226052,0.098956,0.028681,0.091358,0.038111,0.083549,0.10657,0.044831,0.058792,2.96125,0.34355,4.618301,2.255259,0.103445,0.089143,0.038867,0.349256
802,0.075774,1,0.215163,0.125306,0.049903,0.093904,0.027962,0.07902,0.095567,0.06234,0.057854,0.875513,0.73182,2.807063,0.833225,0.13732,0.120461,0.027291,0.354593
803,0.077784,1,0.174252,0.131096,0.045803,0.030278,0.058398,0.09307,0.090008,0.101721,0.039842,1.401783,0.25278,1.135011,1.203009,0.09751,0.134678,0.044525,0.3481
804,0.037417,1,0.176122,0.100606,0.002708,0.09291,0.069235,0.122619,0.12883,0.076686,0.019018,3.891129,2.859354,1.258317,0.497194,0.146231,0.157334,0.092279,0.33652
805,0.065313,1,0.239747,0.118656,0.017165,0.031713,0.039534,0.113542,0.121894,0.059269,0.009398,2.333581,1.774113,1.320212,2.661245,0.11247,0.107537,0.078913,0.38804
806,0.060782,1,0.240071,0.071776,0.005619,0.096756,0.019584,0.111384,0.053702,0.051665,0.003322,3.670433,1.589397,2.738525,0.828406,0.143167,0.095803,0.067244,0.326771
807,0.057275,1,0.200008,0.094031,0.042314,0.108475,0.024677,0.102706,0.108968,0.045291,0.025034,0.488104,1.224117,3.58299,0.391107,0.161041,0.082294,0.037382,0.372136
808,0.094335,1,0.182025,0.103767,0.022634,0.09479,0.025517,0.071623,0.056839,0.030986,0.042657,1.163133,2.761942,2.688571,1.372739,0.116364,0.136868,0.043475,0.396403
809,0.040449,1,0.187512,0.066058,0.032753,0.069711,0.019508,0.085612,0.11601,0.041157,0.051655,3.122734,2.492488,3.47356,2.45039,0.14853,0.137126,0.076332,0.350671
810,0.108331,1,0.241644,0.056958,0.020315,0.062185,0.02781,0.109633,0.090601,0.030671,0.014387,1.368162,2.277414,2.600561,1.270444,0.147412,0.159544,0.089295,0.34001
811,0.046949,1,0.163058,0.075275,0.009796,0.113363,0.037822,0.105605,0.095183,0.06641,0.052512,2.12426,1.380525,2.380719,1.973139,0.102646,0.084365,0.020181,0.39696
812,0.062705,1,0.186534,0.127629,0.041039,0.103965,0.056744,0.119738,0.06342,0.051858,0.057686,0.921494,2.060412,2.111637,2.135275,0.114884,0.12697,0.059496,0.371262
813,0.046725,1,0.21121,0.058875,0.021387,0.064915,0.035562,0.067252,0.067452,0.032538,0.020516,0.554252,0.104287,2.174187,2.047047,0.109054,0.096144,0.066418,0.363685
814,0.089817,1,0.212025,0.06183,0.008479,0.0359,0.03156,0.087237,0.121424,0.034339,0.039108,3.914349,1.30705,1.671189,2.205681,0.096569,0.144654,0.042683,0.355219
815,0.027438,1,0.235051,0.11048,0.046325,0.039432,0.054813,0.116602,0.05416,0.053424,0.001026,3.793103,2.984585,0.763345,0.996922,0.116626,0.126403,0.072651,0.392276
816,0.027768,1,0.200479,0.057283,0.024584,0.090327,0.040395,0.11471,0.116117,0.091457,0.053637,0.643872,2.177544,4.040691,1.711477,0.145667,0.111336,0.086852,0.347982
817,0.026933,1,0.161263,0.052179,0.020171,0.112738,0.023663,0.091164,0.096073,0.109813,0.054392,1.816526,0.268513,3.542412,2.417216,0.106383,0.147608,0.02669,0.333927
818,0.085242,1,0.168157,0.068054,0.046158,0.109025,0.060907,0.095218,0.082779,0.046507,0.057664,3.997603,2.196305,3.637537,1.825678,0.15751,0.132733,0.019799,0.333183
819,0.045816,1,0.225174,0.068693,0.018042,0.029232,0.016741,0.094001,0.084676,0.095439,0.044381,1.111636,2.112645,0.881294,1.533587,0.140699,0.112848,0.056498,0.361896
820,0.10533,1,0.198312,0.128413,0.028744,0.099281,0.026222,0.070536,0.057258,0.053742,0.043977,1.174176,2.724746,1.349555,1.665085,0.09036,0.115507,0.035752,0.333342
821,0.072059,1,0.156457,0.085892,0.035996,0.035732,0.075092,0.081025,0.081507,0.109502,0.040165,2.957103,2.686584,0.898414,1.115782,0.11657,0.140209,0.029379,0.393801
822,0.101136,1,0.185478,0.101143,0.017723,0.057945,0.018544,0.07138,0.112891,0.080995,0.044923,2.006059,2.658889,3.141225,2.414313,0.147584,0.124169,0.031863,0.369404
823,0.033525,1,0.178825,0.129398,0.033306,0.099202,0.039972,0.069476,0.089373,0.079248,0.058229,3.35253,1.514369,2.474927,2.115644,0.084701,0.091824,0.03855,0.350095
824,0.043961,1,0.20872,0.101641,0.006758,0.099826,0.048395,0.054684,0.113227,0.083944,0.037444,4.205394,1.372102,3.21591,2.667427,0.142222,0.10533,0.090731,0.37929
825,0.113172,1,0.241364,0.08627,0.028912,0.043148,0.012505,0.051933,0.109738,0.097705,0.01181,4.05466,1.848042,3.939725,2.664388,0.106609,0.131571,0.083221,0.354951
826,0.030215,1,0.21599,0.068487,0.025316,0.063026,0.015386,0.066707,0.056345,0.031773,0.042465,3.140695,0.421923,3.888108,2.627969,0.120003,0.118681,0.022157,0.347273
827,0.099939,1,0.184369,0.116131,0.002959,0.100333,0.022969,0.11247,0.0645,0.041116,0.042888,1.023823,1.84002,2.237065,2.286795,0.125999,0.122644,0.081231,0.354046
828,0.077532,1,0.218996,0.112226,0.009242,0.035026,0.045933,0.067657,0.053227,0.065017,0.008694,3.520105,0.717722,3.162293,0.133434,0.103822,0.138486,0.050297,0.390642
829,0.032241,1,0.179878,0.10406,0.04803,0.07115,0.044372,0.065515,0.118468,0.105365,0.054949,2.93258,1.998721,1.317293,0.759136,0.154435,0.137859,0.084899,0.336665
830,0.081387,1,0.174556,0.057962,0.019674,0.082359,0.010267,0.061592,0.05256,0.054632,0.045889,2.284163,1.681977,2.709475,1.005056,0.095341,0.128426,0.055558,0.328988
831,0.095598,1,0.22357,0.134263,0.04368,0.032619,0.051883,0.07141,0.051326,0.067339,0.004325,3.001499,2.995537,2.205386,0.425147,0.141907,0.110717,0.07688,0.370931
832,0.071306,1,0.168799,0.067562,0.048194,0.035617,0.015922,0.113726,0.073993,0.040568,0.020041,1.3166,0.819213,3.498241,0.675648,0.159035,0.136924,0.02884,0.367114
833,0.03844,1,0.207281,0.07499,0.048396,0.089815,0.028677,0.080356,0.127884,0.076311,0.048374,0.327705,2.475119,4.441793,2.041293,0.139059,0.137265,0.09496,0.385728
834,0.091908,1,0.21189,0.121322,0.03039,0.09012,0.038583,0.061325,0.08088,0.057399,0.036873,4.036481,2.605173,4.499043,0.544951,0.155265,0.111461,0.08259,0.351844
835,0.049952,1,0.173525,0.051876,0.021483,0.092755,0.06943,0.090356,0.120568,0.067264,0.047281,3.345991,1.357662,3.454351,0.852164,0.147865,0.087001,0.028613,0.393774
836,0.068169,1,0.160228,0.130695,0.008909,0.029421,0.032548,0.117702,0.064132,0.067749,0.034269,2.029197,0.24929,1.559626,0.746851,0.158248,0.122071,0.084112,0.392328
837,0.11088,1,0.188654,0.109614,0.050117,0.064189,0.052714,0.09367,0.129509,0.107268,0.005415,3.663229,1.244147,2.740015,1.442804,0.16359,0.09145,0.031286,0.395648
838,0.057065,1,0.227237,0.055099,0.022245,0.056194,0.039897,0.115208,0.115181,0.038555,0.020119,3.502136,2.362105,4.236943,1.132046,0.154251,0.114848,0.052577,0.40272
839,0.093577,1,0.197647,0.107875,0.043157,0.036609,0.00721,0.084959,0.052404,0.108398,0.054534,1.513294,1.541412,2.314986,1.818498,0.088358,0.13525,0.027839,0.33796
840,0.093044,1,0.22463,0.114674,0.032366,0.031255,0.052628,0.056788,0.110046,0.058729,0.027225,0.621463,2.148992,1.44387,1.047086,0.158697,0.088035,0.052279,0.397309
841,0.074228,1,0.167118,0.073021,0.008998,0.056891,0.03167,0.072362,0.127762,0.093069,0.00838,3.822498,2.315377,1.567569,2.341625,0.128789,0.083965,0.045247,0.335554
842,0.098545,1,0.232538,0.064306,0.04739,0.053678,0.020369,0.116322,0.091842,0.091982,0.035976,2.449617,1.407695,2.128586,1.361535,0.129225,0.151619,0.094253,0.370742
843,0.09,1,0.230509,0.078378,0.042662,0.103862,0.027656,0.126368,0.070584,0.097281,0.028496,1.640099,1.431155,1.243252,0.784194,0.138859,0.111592,0.082724,0.377257
844,0.095888,1,0.162733,0.137524,0.003793,0.113662,0.042262,0.121376,0.119758,0.060867,0.052215,3.15645,3.112529,1.873791,0.235554,0.147758,0.083612,0.07489,0.395998
845,0.08074,1,0.166184,0.079951,0.024424,0.074889,0.024026,0.107246,0.098743,0.108332,0.04953,2.446183,0.276205,4.628292,2.329412,0.133325,0.111536,0.026858,0.335925
846,0.087639,1,0.217673,0.078997,0.041843,0.063691,0.007337,0.120299,0.071699,0.076575,0.021275,3.622588,0.485946,0.800817,2.312021,0.152914,0.117899,0.066128,0.342133
847,0.07554,1,0.169521,0.059801,0.036704,0.084871,0.009325,0.123416,0.080029,0.05457,0.030195,1.224285,2.962722,3.364642,0.601145,0.146781,0.095628,0.086318,0.376342
848,0.075004,1,0.193218,0.064462,0.035419,0.068966,0.043119,0.054164,0.090142,0.044596,0.028231,1.26657,1.534996,1.219733,0.166352,0.097859,0.10649,0.048318,0.366654
849,0.062585,1,0.165256,0.084853,0.004231,0.077125,0.04978,0.10425,0.063861,0.08417,0.058474,1.346794,3.206341,2.909874,2.190893,0.132082,0.121012,0.095815,0.353468
850,0.032666,1,0.213164,0.071612,0.02563,0.065988,0.073776,0.075232,0.05984,0.049457,0.012867,3.062057,0.596172,1.248125,2.139031,0.129478,0.138828,0.055167,0.362666
851,0.107684,1,0.190408,0.111256,0.014698,0.084219,0.052451,0.113223,0.100393,0.057249,0.007964,3.683302,0.822442,1.220619,0.610718,0.089944,0.101631,0.043179,0.390963
852,0.056226,1,0.186286,0.060394,0.018001,0.106659,0.07076,0.063342,0.05009,0.068558,0.051887,0.380971,3.05188,4.329666,1.572046,0.129031,0.094145,0.024759,0.354858
853,0.086337,1,0.220493,0.118563,0.01853,0.037285,0.028591,0.097104,0.112094,0.081375,0.012659,3.831094,0.36568,0.680496,2.603585,0.088704,0.154535,0.082194,0.369465
854,0.101207,1,0.202697,0.057724,0.037021,0.100795,0.074052,0.119179,0.115763,0.079328,0.00339,0.942507,1.865761,2.541914,2.692135,0.160559,0.124495,0.02749,0.397115
855,0.081544,1,0.156967,0.109695,0.011234,0.082702,0.026312,0.082776,0.062982,0.050858,0.040775,0.407011,3.098277,2.323963,0.463828,0.127341,0.101949,0.037655,0.326039
856,0.046084,1,0.209932,0.117079,0.030882,0.045708,0.065928,0.071618,0.064312,0.035466,0.005903,1.000585,0.865615,1.199169,0.822136,0.106585,0.137377,0.075404,0.32554
857,0.087584,1,0.194453,0.091679,0.030178,0.03531,0.068954,0.123258,0.056701,0.039782,0.019137,0.951408,2.606832,1.86175,2.35393,0.151301,0.083135,0.079099,0.357341
858,0.107548,1,0.213987,0.110407,0.040642,0.029293,0.052229,0.117393,0.063548,0.107698,0.008764,2.638478,1.133447,4.096412,1.816287,0.127446,0.143608,0.077615,0.377983
859,0.090517,1,0.225973,0.134975,0.019144,0.039869,0.053118,0.071167,0.083138,0.110112,0.057214,2.939276,3.03181,1.827484,0.616715,0.088886,0.138643,0.086203,0.359352
860,0.056346,1,0.191688,0.061522,0.04262,0.054804,0.071208,0.100474,0.061511,0.094511,0.039561,2.119503,1.385785,4.604408,0.404775,0.137462,0.088361,0.047631,0.374538
861,0.065609,1,0.23544,0.096001,0.033254,0.059491,0.009849,0.108521,0.110492,0.099307,0.040804,3.355708,1.524084,1.909407,0.947437,0.100228,0.145786,0.048498,0.326125
862,0.078568,1,0.239036,0.069762,0.019517,0.114919,0.038305,0.093814,0.060778,0.080737,0.018425,3.187142,0.48958,2.45599,0.469918,0.130359,0.117517,0.03702,0.394781
863,0.066528,1,0.166272,0.092996,0.01884,0.069277,0.015346,0.125156,0.088526,0.062518,0.053331,0.295755,1.975178,1.127254,0.855998,0.10702,0.098821,0.092994,0.352978
864,0.028086,1,0.174072,0.139868,0.002604,0.064573,0.073345,0.127507,0.09204,0.07347,0.000191,0.856033,2.400469,2.7921,0.690136,0.120503,0.119043,0.070346,0.361781
865,0.097732,1,0.224909,0.083287,0.004494,0.068692,0.010449,0.057824,0.072794,0.084034,0.051548,3.246134,0.588136,3.710894,2.07143,0.148841,0.12119,0.027809,0.337924
866,0.071791,1,0.161068,0.125388,0.038245,0.112984,0.072711,0.076625,0.113365,0.03675,0.035291,1.206893,1.383638,2.285876,1.542858,0.093525,0.128227,0.05126,0.357853
867,0.028508,1,0.212123,0.10001,0.024641,0.035159,0.012085,0.055725,0.063197,0.056031,0.014077,3.05502,2.654454,3.18368,1.86072,0.161577,0.153079,0.023283,0.366198
868,0.114207,1,0.23295,0.127815,0.029843,0.031468,0.076305,0.091819,0.068798,0.095945,0.00522,3.466937,0.429581,4.531221,0.903398,0.140604,0.083578,0.019417,0.401338
869,0.073975,1,0.193057,0.105494,0.007175,0.076113,0.01257,0.090032,0.116372,0.098626,0.049903,2.315718,0.848106,0.916552,1.893641,0.1087,0.136452,0.055239,0.339605
870,0.032133,1,0.230054,0.094678,0.019068,0.055229,0.002216,0.066093,0.103716,0.059758,0.039722,4.143873,2.222771,1.474355,2.0441,0.121811,0.086148,0.079302,0.385926
871,0.040353,1,0.238055,0.087706,0.017025,0.041233,0.040498,0.052982,0.065334,0.078923,0.049716,1.71292,1.703039,4.623785,1.192135,0.123069,0.138559,0.05298,0.335348
872,0.060805,1,0.156026,0.109992,0.029783,0.048827,0.06155,0.117789,0.089326,0.043744,0.012484,3.257662,2.409266,4.431405,0.232495,0.094318,0.084189,0.079072,0.397264
873,0.085112,1,0.16011,0.137065,0.012605,0.083049,0.062944,0.124839,0.117872,0.046091,0.002518,4.05318,1.197696,2.259514,2.280704,0.092549,0.159406,0.053462,0.353767
874,0.02908,1,0.170225,0.075076,0.007997,0.066935,0.07029,0.112795,0.052479,0.062564,0.004624,0.790527,2.805545,4.395569,0.314772,0.102271,0.129099,0.070891,0.327912
875,0.077973,1,0.157303,0.120352,0.046057,0.068179,0.049509,0.110132,0.102175,0.071263,0.004032,2.304491,2.348758,1.324841,2.020093,0.118342,0.117675,0.094746,0.394639
876,0.081219,1,0.230845,0.128841,0.050586,0.096855,0.075526,0.085369,0.081958,0.083562,0.027473,3.550929,2.390719,1.697194,2.088214,0.115363,0.096562,0.075955,0.401947
877,0.067135,1,0.155296,0.096175,0.041694,0.080002,0.041766,0.095186,0.086889,0.109347,0.005514,1.721783,1.722485,4.399043,0.348488,0.09056,0.117237,0.0297,0.402283
878,0.112544,1,0.173753,0.102757,0.045096,0.052738,0.047222,0.08611,0.109967,0.065294,0.022448,2.417613,2.739259,1.006851,1.161471,0.156653,0.101159,0.071162,0.344828
879,0.044337,1,0.157675,0.055894,0.030636,0.103167,0.033318,0.126164,0.050521,0.099712,0.05746,1.081713,0.753958,1.710585,1.314689,0.086029,0.116143,0.046664,0.373574
880,0.064081,1,0.236518,0.078078,0.018601,0.065762,0.054999,0.051847,0.05859,0.060351,0.044042,3.874526,2.333587,1.890494,2.57695,0.141801,0.145429,0.04138,0.345218
